Title,ISBN,Source,Cover,Price,MRP,Discount,Format,Rating
Introduction to Scanning Transmission Electron Microscopy,9781859960660,https://www.flipkart.com/introduction-scanning-transmission-electron-microscopy/p/itmf7y9px9c3xwbs?pid=9781859960660,https://rukminim2.flixcart.com/image/612/612/xif0q/book/v/k/c/introduction-to-scanning-transmission-electron-microscopy-original-imagjxmvpfhehwzm.jpeg?q=70,"₹4,959","₹5,774",14% off,"English, Paperback, Keyse Robert",
An Introduction to Sparse Stochastic Processes,9781107058545,https://www.flipkart.com/introduction-sparse-stochastic-processes/p/itmdwbbhzenwkmxz?pid=9781107058545,https://rukminim2.flixcart.com/image/612/612/jpfsnm80/book/5/4/5/an-introduction-to-sparse-stochastic-processes-original-imafbnwqyympz8p4.jpeg?q=70,"₹2,795","₹5,539",49% off,"English, Hardcover, Unser Michael",
Introduction to Continuum Mechanics for Engineers,9780486474601,https://www.flipkart.com/introduction-continuum-mechanics-engineers/p/itm2b9a61b651f9a?pid=9780486474601,https://rukminim2.flixcart.com/image/612/612/k5vcya80/book/6/0/1/introduction-to-continuum-mechanics-for-engineers-original-imafzgeefxu8cfah.jpeg?q=70,₹873,"₹1,017",14% off,"English, Paperback, Bowen Ray M",
Introduction to Biocatalysis Using Enzymes and Microorganisms,9780521430708,https://www.flipkart.com/introduction-biocatalysis-using-enzymes-microorganisms/p/itmf2g8sfwkenms7?pid=9780521430708,https://rukminim2.flixcart.com/image/612/612/k8q8nm80/book/7/0/8/introduction-to-biocatalysis-using-enzymes-and-microorganisms-original-imafqzf9p2sjzz5c.jpeg?q=70,"₹7,155","₹11,920",39% off,"English, Hardcover, Roberts S. M.",
Introduction to Polymer Physics,9783642744365,https://www.flipkart.com/introduction-polymer-physics/p/itmf3jhmgwaa5sys?pid=9783642744365,https://rukminim2.flixcart.com/image/612/612/jolseq80/book/3/6/5/introduction-to-polymer-physics-original-imafazb5ku7yq89h.jpeg?q=70,"₹3,859","₹4,464",13% off,"English, Paperback, Eisele Ulrich",
An Introduction to Global Spectral Modeling,9781441921376,https://www.flipkart.com/introduction-global-spectral-modeling/p/itm5ef7563c91489?pid=9781441921376,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/a/z/b/an-introduction-to-global-spectral-modeling-original-imafyxjrhj9zsywg.jpeg?q=70,"₹3,900","₹4,464",12% off,"English, Paperback, Krishnamurti T.N.",
Introduction to Applied Solid State Physics,9781468413328,https://www.flipkart.com/introduction-applied-solid-state-physics/p/itm26ab38ea456e0?pid=9781468413328,https://rukminim2.flixcart.com/image/612/612/kjbr8280-0/book/0/z/g/introduction-to-applied-solid-state-physics-original-imafywgpvgfhe9jj.jpeg?q=70,"₹3,910","₹4,464",12% off,"English, Paperback, Dalven R.",
Introduction to Classical Mathematics I,9780792312314,https://www.flipkart.com/introduction-classical-mathematics/p/itmf3gpyeshhht2j?pid=9780792312314,https://rukminim2.flixcart.com/image/612/612/jox7xjk0-1/book/3/1/4/introduction-to-classical-mathematics-i-original-imafba6tb5hpnuc6.jpeg?q=70,"₹3,849","₹4,464",13% off,"English, Hardcover, Koch Helmut",
Introduction to Thermal Analysis,9789401070423,https://www.flipkart.com/introduction-thermal-analysis/p/itmf3gnzhswerjb6?pid=9789401070423,https://rukminim2.flixcart.com/image/612/612/jox7xjk0-1/book/4/2/3/introduction-to-thermal-analysis-original-imafba82bsnamuej.jpeg?q=70,"₹3,861","₹4,464",13% off,"English, Paperback, Brown M.E.",
An Introduction to Agricultural Systems,9789401164108,https://www.flipkart.com/introduction-agricultural-systems/p/itmcdec77703e75d?pid=9789401164108,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/j/i/i/an-introduction-to-agricultural-systems-original-imafyxzrzns6frvm.jpeg?q=70,"₹3,865","₹4,464",13% off,"English, Paperback, Spedding C.",
Introduction to Operator Theory I,9781461299288,https://www.flipkart.com/introduction-operator-theory/p/itm1c7fc3f13b552?pid=9781461299288,https://rukminim2.flixcart.com/image/612/612/jon7ukw0/book/2/8/8/introduction-to-operator-theory-i-original-imafbfpetdhgnh94.jpeg?q=70,"₹3,918","₹4,464",12% off,"English, Paperback, Brown A.",
An Introduction to Frames and Riesz Bases,9781461265009,https://www.flipkart.com/introduction-frames-riesz-bases/p/itmfbppw9syyyjhf?pid=9781461265009,https://rukminim2.flixcart.com/image/612/612/jon7ukw0/book/0/0/9/an-introduction-to-frames-and-riesz-bases-original-imafbfpyy2vae6tv.jpeg?q=70,"₹3,916","₹4,464",12% off,"English, Paperback, Christensen Ole",
Electrodynamics: A Concise Introduction,9781461275145,https://www.flipkart.com/electrodynamics-concise-introduction/p/itmf3jqygc7cyqkh?pid=9781461275145,https://rukminim2.flixcart.com/image/612/612/jon7ukw0/book/1/4/5/electrodynamics-a-concise-introduction-original-imafbfpbthzjqbnk.jpeg?q=70,"₹3,853","₹4,464",13% off,"English, Paperback, Westgard James B.",
Galileo: A Very Short Introduction  - A Very Short Introduction 1st  Edition,9780192854568,https://www.flipkart.com/galileo-very-short-introduction-1st/p/itm9082da5a78bbc?pid=9780192854568,https://rukminim2.flixcart.com/image/612/612/xif0q/book/a/e/o/galileo-a-very-short-introduction-original-imagjxrry5ygbert.jpeg?q=70,₹269,₹299,10% off,"English, Paperback, Drake Stillman",
"Mathematics for Economics and Business An Interactive Introduction, Includes MathEcon CD-ROM"" 2nd  Edition",9781405128094,https://www.flipkart.com/mathematics-economics-business-interactive-introduction-includes-mathecon-cd-rom-2nd/p/itmdyeqhaxzvuzhd?pid=9781405128094,https://rukminim2.flixcart.com/image/612/612/book/0/9/4/mathematics-for-economics-and-business-an-interactive-original-imae3nvhkhmt9bu5.jpeg?q=70,₹882,₹895,1% off,"English, Paperback, Jean Soper",
The Best Approximation Method An Introduction,9783540175728,https://www.flipkart.com/best-approximation-method-introduction/p/itm27bfec9d131e6?pid=9783540175728,https://rukminim2.flixcart.com/image/612/612/jovshow0/book/7/2/8/the-best-approximation-method-an-introduction-original-imafb8xzrgzfaund.jpeg?q=70,"₹12,289","₹17,598",30% off,"English, Paperback, Hromadka Theodore V. II",
An Introduction to the Geometry and Topology of Fluid Flows,9781402002076,https://www.flipkart.com/introduction-geometry-topology-fluid-flows/p/itme394cuxeetkg2?pid=9781402002076,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/l/t/d/an-introduction-to-the-geometry-and-topology-of-fluid-flows-original-imafyxzmhntv9m8j.jpeg?q=70,"₹3,800",,,"English, Paperback, unknown",
Introduction to Complex Analysis,9780198525622,https://www.flipkart.com/introduction-complex-analysis/p/itmfbxcbhdaa6p4g?pid=9780198525622,https://rukminim2.flixcart.com/image/612/612/xif0q/book/i/g/w/introduction-to-complex-analysis-original-imagjyz6kde9gdyb.jpeg?q=70,"₹3,800",,,"English, Paperback, Priestley H. A.",
Kids Bengali Book ( Pack Of 7 Books),RBKGEUPSRTJMHHAN,https://www.flipkart.com/kids-bengali-book-pack-7-books/p/itm34e492c635177?pid=RBKGEUPSRTJMHHAN,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/6/h/1/kids-bengali-book-pack-of-7-books-original-imagzhybyhxkhtsc.jpeg?q=70,₹238,₹339,29% off,"Paperback, Bengali, Ishwar chandra vidyasagar, Others",4.6
Elementary Linear Algebra : A Matrix Approach | Introduction to Linear Algebra | Second Edition | By Pearson,9789353432997,https://www.flipkart.com/elementary-linear-algebra-matrix-approach-introduction-second-pearson/p/itmfgbkyqarxbaw2?pid=9789353432997,https://rukminim2.flixcart.com/image/612/612/jvfk58w0/book/9/9/7/elementary-linear-algebra-a-matrix-approach-introduction-to-original-imafgbk5ufvhgycz.jpeg?q=70,₹499,₹599,16% off,"English, Paperback, Lawrence E Spence,Arnold J Insel,Stephen H. Friedberg",4.5
"Introduction to Automata Theory, Languages, and Computation, 3e 3rd  Edition",9788131720479,https://www.flipkart.com/introduction-automata-theory-languages-computation-3e-3rd/p/itm59a5b44b95dfe?pid=9788131720479,https://rukminim2.flixcart.com/image/612/612/book/4/7/9/introduction-to-automata-theory-languages-and-computation-original-imaefwmfdfzpchdk.jpeg?q=70,₹750,₹950,21% off,"English, Paperback, John E. Hopcroft, Rajeev Motwani, Jeffrey D Ullman",4.4
An Introduction to Astrophysics 2nd  Edition,9788120340718,https://www.flipkart.com/introduction-astrophysics-2nd/p/itm2dfdc5687cfe5?pid=9788120340718,https://rukminim2.flixcart.com/image/612/612/kigbjbk0-0/book/n/j/b/an-introduction-to-astrophysics-original-imafy8uwfjszzhzy.jpeg?q=70,₹411,₹650,36% off,"English, Paperback, Basu Baidyanath",4.5
Introduction to Optics,9789390005970,https://www.flipkart.com/introduction-to-optics/p/itmb1f6a3af89cad?pid=9789390005970,https://rukminim2.flixcart.com/image/612/612/xif0q/book/x/1/j/introduction-to-optics-original-imah4eaz443aqsms.jpeg?q=70,₹229,₹250,8% off,"Paperback, Dr. C.M.Kale, Dr. R.G. Dorik, Dr.M.K. Babrekar, Dr. Ms S. V. Deshmukh",
"Introduction to SciLab: A Comprehensive Mathematical
Tool",9789334189643,https://www.flipkart.com/introduction-scilab-comprehensive-mathematical-tool/p/itm18e30a6f56953?pid=9789334189643,https://rukminim2.flixcart.com/image/612/612/xif0q/book/i/o/u/introduction-to-scilab-a-comprehensive-mathematical-tool-original-imah8wgkcxnegfrc.jpeg?q=70,₹170,₹200,15% off,"Paperback, Dr. Jitendra Singh",
Introduction to Calculus and Analysis (Volume - 2),9788181281692,https://www.flipkart.com/introduction-calculus-analysis-volume-2/p/itm00eb28ed27bf7?pid=9788181281692,https://rukminim2.flixcart.com/image/612/612/jzn0tjk0/book/6/9/2/introduction-to-calculus-and-analysis-volume-2-original-imafjhfzy4anvzed.jpeg?q=70,"₹1,433","₹1,500",4% off,"English, Paperback, Courant Richard 1888-1972",4.3
Problems In Calculus Of One Variable (With Elements Of Theory) By Issac A. Maron 1988 Edition ( Book From Soviet Era ),RBKGN67XEG2WEHY3,https://www.flipkart.com/problems-calculus-one-variable-with-elements-theory-issac-a-maron-1988-book-soviet-era/p/itmc6c4a719ed0f4?pid=RBKGN67XEG2WEHY3,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/n/q/u/problems-in-calculus-of-one-variable-with-elements-of-theory-by-original-imagn67wfzhzdehe.jpeg?q=70,"₹1,624","₹2,500",35% off,"Hardcover, Issac A. Maron",
CBSE All In One Mathematics Class 12 For 2022 Exam,RBKG674NJTGHCK2Z,https://www.flipkart.com/cbse-all-one-mathematics-class-12-2022-exam/p/itme20621e270aa5?pid=RBKG674NJTGHCK2Z,https://rukminim2.flixcart.com/image/612/612/knni7ww0/book/8/1/o/cbse-all-in-one-mathematics-class-12-for-2022-exam-original-imag2a5vnyemnbxy.jpeg?q=70,₹483,₹575,16% off,"Paperback, Rr. Prem Kumar, Amit Rastogi, Jitendra Gupta",4.3
An Introduction to Categorical Data Analysis,9780471226185,https://www.flipkart.com/introduction-categorical-data-analysis/p/itmfbh8uyemhyvbj?pid=9780471226185,https://rukminim2.flixcart.com/image/612/612/kk4c13k0/book/s/z/u/an-introduction-to-categorical-data-analysis-original-imafzjgx4gdsfept.jpeg?q=70,"₹3,800",,,"English, Hardcover, Agresti Alan",
INTRODUCTION TO MATHEMATICAL ANALYSIS,9789383420797,https://www.flipkart.com/introduction-mathematical-analysis/p/itmewhyrmxaeesbc?pid=9789383420797,https://rukminim2.flixcart.com/image/612/612/j5vcknk0-1/book/7/9/7/introduction-to-mathematical-analysis-original-imaewgrrtzfy7utc.jpeg?q=70,₹280,₹300,6% off,"English, Paperback, AMRITAVA GUPTA",4.3
Introduction to General and Applied Entomology 1 Edition,9788172335953,https://www.flipkart.com/introduction-general-applied-entomology-1/p/itmdyu4sdjswjxex?pid=9788172335953,https://rukminim2.flixcart.com/image/612/612/k070zgw0/book/9/5/3/introduction-to-general-and-applied-entomology-original-imafkffmvpj3v49s.jpeg?q=70,₹415,₹440,5% off,"English, Paperback, Awasthi V. B.",4
"Introduction to Microbiology
Volume Two",9789386518781,https://www.flipkart.com/introduction-microbiology-volume-two/p/itmf7rdmpu9xku8c?pid=9789386518781,https://rukminim2.flixcart.com/image/612/612/jkebqfk0/book/7/8/1/introduction-to-microbiology-volume-two-original-imaf7rdm37hzahtb.jpeg?q=70,₹710,,,"English, Paperback, Dr. Prasanna V Dharani Aiyer",5
Introduction to Polarography and Allied Techniques 2nd Edition,9788122417913,https://www.flipkart.com/introduction-polarography-allied-techniques-2nd/p/itmdyth4g6a8fr2c?pid=9788122417913,https://rukminim2.flixcart.com/image/612/612/keaaavk0/book/9/1/3/introduction-to-polarography-and-allied-techniques-original-imafuzwyh84zrfqq.jpeg?q=70,₹155,₹175,11% off,"English, Paperback, Zutshi Kamala",2.7
An Introduction to Practical Astronomy: Volume 2,9781108064064,https://www.flipkart.com/introduction-practical-astronomy-volume-2/p/itm10a89690d529e?pid=9781108064064,https://rukminim2.flixcart.com/image/612/612/kkwwu4w0/book/l/e/u/an-introduction-to-practical-astronomy-volume-2-original-imagy5thxkhgkvkn.jpeg?q=70,"₹6,945",,,"English, Paperback, Pearson William",
"Introduction to Engineering Mathematics-II: For the students of (RGPV), Bhopal",9789355013828,https://www.flipkart.com/introduction-engineering-mathematics-ii-students-rgpv-bhopal/p/itmc227bebdefe75?pid=9789355013828,https://rukminim2.flixcart.com/image/612/612/xif0q/book/7/t/o/introduction-to-engineering-mathematics-ii-for-the-students-of-original-imagkh5uxfsrgda6.jpeg?q=70,₹475,,,"Paperback, H K Dass, Rajnish Verma, Dr. Rama Verma",
"Introduction to Engineering Mathematics Volume IV: for all Engineering Collegs of APJPK Technical University, Lucknow UP",9789358706215,https://www.flipkart.com/introduction-engineering-mathematics-volume-iv-all-collegs-apjpk-technical-university-lucknow-up/p/itm039a00e60e630?pid=9789358706215,https://rukminim2.flixcart.com/image/612/612/xif0q/book/f/d/p/introduction-to-engineering-mathematics-volume-iv-for-all-original-imah2f7zfgxgb2am.jpeg?q=70,₹495,₹499,,"Paperback, H K Dass, Rajnish Verma, Rama Verma",
Risk Assessment of Chemicals: An Introduction,9781402061011,https://www.flipkart.com/risk-assessment-chemicals-introduction/p/itmf9kjutw55yznx?pid=9781402061011,https://rukminim2.flixcart.com/image/612/612/jp8ngcw0-1/book/0/1/1/risk-assessment-of-chemicals-an-introduction-original-imafbgzmwzryvubb.jpeg?q=70,"₹7,160","₹12,774",43% off,"English, Hardcover, unknown",
Introduction to Cryptography 2nd ed. 2004th Edition,9780387211565,https://www.flipkart.com/introduction-cryptography-2nd-ed-2004th/p/itmf3k5ggzeakwef?pid=9780387211565,https://rukminim2.flixcart.com/image/612/612/kjn6qvk0-0/book/b/k/f/introduction-to-cryptography-original-imafz5dgkgbyapbw.jpeg?q=70,"₹3,800",,,"English, Hardcover, Buchmann Johannes",
"Introduction To Fungi, 3rd Edition 1st Edition Reprint Edition",9780521727006,https://www.flipkart.com/introduction-fungi-3rd-1st-reprint/p/itmczzcfqfy8z6gg?pid=9780521727006,https://rukminim2.flixcart.com/image/612/612/book/0/0/6/introduction-to-fungi-3rd-edition-original-imad7hzghrppdxnj.jpeg?q=70,"₹1,620","₹1,995",18% off,"English, Paperback, John W",3.5
An Introduction To A Mathematical Treatment Of Economics,RBKGFGN3DM3PN9Z9,https://www.flipkart.com/introduction-mathematical-treatment-economics/p/itm51cc6f1c7d532?pid=RBKGFGN3DM3PN9Z9,https://rukminim2.flixcart.com/image/612/612/l4ln8nk0/regionalbooks/h/g/l/an-introduction-to-a-mathematical-treatment-of-economics-original-imagfgn3szjdpgsh.jpeg?q=70,₹324,₹325,,"Paperback, Archibald",
Introduction To Supersymmetry (2nd Edition),9789814293419,https://www.flipkart.com/introduction-supersymmetry-2nd-edition/p/itm024985e99fdf9?pid=9789814293419,https://rukminim2.flixcart.com/image/612/612/xif0q/book/i/x/5/introduction-to-supersymmetry-2nd-edition-original-imagx9pqvcnbqhsk.jpeg?q=70,"₹10,396","₹14,876",30% off,"English, Hardcover, Muller-kirsten Harald J W",5
Introduction To Supersymmetry (2nd Edition),9789814293426,https://www.flipkart.com/introduction-supersymmetry-2nd-edition/p/itm024985e99fdf9?pid=9789814293426,https://rukminim2.flixcart.com/image/612/612/xif0q/book/n/g/c/introduction-to-supersymmetry-2nd-edition-original-imagx9pdwrfgjswz.jpeg?q=70,"₹6,845","₹8,298",17% off,"English, Paperback, Muller-kirsten Harald J W",5
An Introduction to Biostatistics,9788180942891,https://www.flipkart.com/an-introduction-to-biostatistics/p/itmdyunyqhhphxkz?pid=9788180942891,https://rukminim2.flixcart.com/image/612/612/kzpw2vk0/book/h/p/j/an-introduction-to-biostatistics-original-imagbzcjqgfhj6gf.jpeg?q=70,₹777,₹950,18% off,"English, Hardcover, Gurumani N",5
"Mathematics SL 3rd Edition  - Contenst:
*Background Knowledge
*Graphics Calculator Instructions
1. Quadratics
2. Functions
3. Exponentials
4. Logarithms
5. Transforming Functions
6. Sequences and Series
7. The Binomial Expansion
8. The Unit Circle and Radian Measure
9. Non-Right Angled Triangle Trigonometry
10. Trigonometric Functions
11. Trigonometric Equations and Identities
12. Vectors
13. Vector Application
14. Introduction to Diffrential Calculus
15. Rules of Differentiation
16. Properties of Curves
17. Applications of Diffrential Calculus
18. Integration
19. Applications of Integration
20. Descriptive Statistics
21. Linear Modelling
22. Probability
23. Discrete Random Variables
24. The Normal Distribution
25. Miscellaneous Questions",9781921972089,https://www.flipkart.com/mathematics-sl-3rd-contenst-background-knowledge-graphics-calculator-instructions-1-quadratics-2-functions-3-exponentials-4-logarithms-5-transforming-6-sequences-series-7-binomial-expansion-8-unit-circle-radian-measure-9-non-right-angled-triangle-trigonometry-10-trigonometric-11-equations-identities-12-vectors-13-vector-application-14-introduction-diffrential-calculus-15-rules-differentiation-16-properties-curves-17-applications-18-integration-19-20-descriptive-statistics-21-linear-modelling-22-probability-23-discrete-random-variables-24-normal-distribution-25-miscellaneous-questions/p/itmdephy56hdryrb?pid=9781921972089,https://rukminim2.flixcart.com/image/612/612/xif0q/book/n/y/z/mathematics-sl-3rd-edition-original-imah8rbd8xs68vfe.jpeg?q=70,"₹2,811","₹3,499",19% off,"English, Paperback, unknown",
Introduction to Matrix-Analytic Methods in Queues 2,9781786308238,https://www.flipkart.com/introduction-matrix-analytic-methods-queues-2/p/itm748573401bf45?pid=9781786308238,https://rukminim2.flixcart.com/image/612/612/xif0q/book/f/e/l/introduction-to-matrix-analytic-methods-in-queues-2-original-imaghphhye4ewsms.jpeg?q=70,"₹2,380","₹3,999",40% off,"English, Hardcover, Chakravarthy Srinivas R.",
